subject,config,K,batch_size,latent_dim,depth,ndf,best_epoch,total_epochs,train_gev,full_data_gev,electrode_gev,best_train_loss,loss_at_best_epoch,eval_mse,eval_mse_volts,eval_kld,eval_ssim,eval_spatial_corr,eval_q1_sil,eval_q1_db,eval_q1_ch,eval_q1_dunn,eval_q2_sil,eval_q2_db,eval_q2_ch,eval_q2_dunn,eval_q3_sil,eval_q3_db,eval_q3_ch,eval_q3_dunn,eval_q4_sil,eval_q4_db,eval_q4_ch,eval_q4_dunn,train_mse,train_mse_volts,train_kld,train_ssim,train_spatial_corr,train_q1_sil,train_q1_db,train_q1_ch,train_q1_dunn,train_q2_sil,train_q2_db,train_q2_ch,train_q2_dunn,train_q3_sil,train_q3_db,train_q3_ch,train_q3_dunn,train_q4_sil,train_q4_db,train_q4_ch,train_q4_dunn,full_n_samples,full_gev,full_mse,full_mse_volts,full_kld,full_ssim,full_spatial_corr,full_q1_sil,full_q1_db,full_q1_ch,full_q1_dunn,full_q2_sil,full_q2_db,full_q2_ch,full_q2_dunn,full_q3_sil,full_q3_db,full_q3_ch,full_q3_dunn,full_q4_sil,full_q4_db,full_q4_ch,full_q4_dunn,cent_lat_eucl_sil,cent_lat_eucl_db,cent_lat_eucl_ch,cent_lat_eucl_dunn,cent_lat_corr_sil,cent_lat_corr_db,cent_lat_corr_ch,cent_lat_corr_dunn,cent_raw_eucl_sil,cent_raw_eucl_db,cent_raw_eucl_ch,cent_raw_eucl_dunn,cent_raw_corr_sil,cent_raw_corr_db,cent_raw_corr_ch,cent_raw_corr_dunn,kl_active_dims,kl_collapsed_dims,kl_collapse_ratio,baseline_available,baseline_gev,baseline_sil,baseline_db,baseline_ch,baseline_dunn,baseline_composite,lr,config_patience,pretrain_epochs,config_total_epochs,composite
010020,cluster_3_128_64_3_32,3,128,64,3,32,2.0,17.0,0.7278425931081234,0.7264375376669974,,404.91859927847366,419.6779449715102,391.7578577989775,9.417965487661188e-09,65.7977356982535,0.2904307002163366,0.8158198595046997,0.30983722,1.0738136493723094,456.4431325298351,0.015161235152248417,0.25947492319674165,3.5849127617786465,456.5694159154497,3.884575066657179e-09,0.32975724,1.0509658363565395,528.5369390197179,0.0029088472772976397,0.44280601646845213,1.0359801529585047,560.9033182340207,1.8125299689502224e-09,382.1632695473915,9.18730897567841e-09,63.3866021337588,0.2727865076814968,0.8176108002662659,0.32033035,1.0435776082133656,8500.226754567406,0.004924468858890495,0.26579078697542285,7379.368661306072,8513.184177491612,7.281689552047132e-12,0.35096028,1.0043571174742847,10195.016331642508,0.00045409480078566347,0.36929145927125495,0.7398911257761401,10542.102029156329,2.7944490813479362e-14,8625.0,0.7264375376669974,384.8005939976789,9.250710973004312e-09,63.813826332866284,0.279888951815424,0.8164108991622925,0.3177517,1.0514526068131282,4657.098564091975,0.005921086057165072,0.2616098503580057,8.956265906204756,4663.514132795318,1.60829045433003e-11,0.34878922,1.0112987609402262,5587.494537935376,0.0007892337443664055,0.37133382542232946,0.6560232470266968,5767.583770308241,3.6209416631934664e-13,0.4457025551892761,1.0947808186420709,439.5108168773154,0.22173087419244264,0.4952500295552273,4.146513326102592,724.0671503350367,0.001318063735961914,0.054042721422160364,3.0512112224626846,172.10258899200213,0.08740620482707237,0.46955339928809986,2.9223587625594676,8.896241122519172,0.002337119939526289,64.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.690418466856998
010020,cluster_3_128_64_3_128,3,128,64,3,128,6.0,1.0,0.6983702531447019,0.6949606729478537,,402.330259464989,,407.2905071519341,9.791374604098493e-09,65.43573322495055,0.23405690820998507,0.8057467937469482,0.32112485,1.1165002135478355,462.0464627418216,0.0160914560758916,0.19016267264104023,5.71500130869497,495.96546127696786,5.926965641929679e-10,0.30563635,1.047931425171677,490.18173516518755,0.0016838474777985644,0.06555412480005843,18.746033669784673,584.4217041222798,8.35458429998107e-11,405.7260752275956,9.753765234999953e-09,62.89212915720033,0.24592000430510216,0.8087520003318787,0.34409764,1.0537398561005191,9028.30387827928,0.005748095661759538,0.1488988809973596,5.272404249146713,9681.49724500956,3.158500554929036e-12,0.32967246,0.994942013320069,9592.435485326476,0.000310246335442469,0.05174068247459485,51.16040888294942,11609.174831734823,8.893449321711432e-15,8625.0,0.6949606729478537,409.374174220873,9.841466527342346e-09,62.72689490497976,0.23641042127988826,0.8076562285423279,0.34238437,1.0553205683916216,5022.874827069679,0.005748095661759538,0.15736005730838246,7.637993687342665,5399.485029119028,1.1341249432510384e-11,0.3264156,0.9998883269555335,5299.029681741875,0.00038763130205626806,0.052941677413627826,26.023649976363757,6438.931352357762,3.4685425803377623e-14,0.4472287673142684,1.1841994968694427,416.1784003130293,0.17363326129382758,0.4609126298811647,4.699598762014621,2.5052513663757927,0.002153035998344421,0.02296976833296713,3.0984011528596533,151.81563665985658,0.09651188204848268,0.3138026937886615,12.876735768935298,7.579062358054742,0.0005716574192047119,64.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.679203318576351
010020,cluster_3_128_64_3_64,3,128,64,3,64,2.0,17.0,0.6648583673201663,0.6668238953520328,,414.23653544276215,471.72899381779445,424.68721646588483,1.0209596229155811e-08,48.338876585004506,0.24407526777567307,0.803372859954834,0.31597093,1.0297911399193584,643.8535385983209,0.00847204035515663,0.21784592671986774,1.3211562523222964,645.7589922571268,5.696088982420442e-09,0.30917758,1.0946075167524232,556.0712478223413,0.0011509565580038355,0.1631606337337184,75.3005671373176,572.208958444883,4.788650709733389e-10,433.87830901342977,1.0430552594633732e-08,46.135425063204174,0.2329114401851834,0.8035427331924438,0.31259605,1.0412474399548433,11388.597272941728,0.005601854840655498,0.2252875746929698,9.156697628042224,11482.278653895864,1.730239873901114e-12,0.29934546,1.110146790932857,9940.970797310805,0.0004789657585762563,0.17578496660698084,217.2652832046596,10774.611991363623,1.945527038859155e-14,8625.0,0.6668238953520328,430.2434151345958,1.0343168756835295e-08,46.90578499702785,0.24499155918639598,0.8030968904495239,0.31071532,1.0427965632323264,6228.400949358674,0.007057206311937527,0.22036462530003822,4.746414506633765,6279.474129091082,3.5206572561075445e-11,0.29949102,1.1109203768018896,5500.291069003245,0.0003767004589381817,0.17078625971289366,177.5999119169052,5879.706733786556,8.731841070010981e-14,0.4621556803823809,1.087403783377142,554.6820243738287,0.16774125056684147,0.45232067476075277,2.302808719336563,10.545449745337756,0.00638787031173706,0.03540707103959862,2.4486431072414185,149.04453075485796,0.10071243962990192,0.2202375792139582,8.072616332802497,42.563079972908845,0.0015765756368637085,64.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6614129889715656
010020,cluster_3_128_64_2_128,3,128,64,2,128,1.0,16.0,0.6287672073696243,0.6179850757713818,,521.2717108608277,701.9829293243156,661.0582551215781,1.5892020308277265e-08,49.61285136058184,0.17332838710218357,0.7126112580299377,0.38551176,0.8297913171830361,1019.4940325727584,0.012599207727288475,0.5102870547514062,0.3445054921829871,1019.4940325727584,4.43837424047439e-07,0.42061263,0.7119619997960291,1215.0356263168696,0.0019779756180341836,0.3886190105657327,0.9126568449830997,1215.0356263168696,1.097856143160353e-06,662.7971393175361,1.593382355744904e-08,47.43348665473875,0.171871062416245,0.7060245275497437,0.3882921,0.8301123126553823,18970.98451178686,0.004937722621156658,0.5049719516933021,0.33441869416497577,18970.98451178686,2.16226928679852e-09,0.42648196,0.708615628378765,23954.046759113782,0.0007685880741875106,0.3733231734087205,0.9361348987165915,23954.046759113782,2.0204934103814198e-08,8625.0,0.6179850757713818,663.3327115602355,1.594669885987751e-08,47.67511737325917,0.18396951390785163,0.7063511610031128,0.38672072,0.8323625768823466,10496.282674663695,0.005531847847702889,0.5057770565160924,0.3358607410674132,10496.282674663695,7.49390320500816e-09,0.42241657,0.7159041749899648,13064.818933079861,0.0007642323713693119,0.38005375374444844,0.9247337545762058,13064.818933079861,4.397804284455187e-08,0.5121539117636749,0.8921178560919832,891.4691689825264,0.15817303063250954,0.6202555492041182,0.40989158487851135,4491.5693091845815,0.23414145682862797,-0.004074120801670621,3.8190741851292564,130.78380048482381,0.05771362690157518,0.14843698969350422,35.10590330875282,216.352377948443,0.00031602799892425535,64.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6599864999047227
010020,cluster_3_128_16_4_64,3,128,16,4,64,2.0,17.0,0.6567012314996898,0.6549028595967076,,237.73712120371417,361.8596216627389,359.8892634492346,8.651835808955004e-09,32.478389768722025,0.25115322557830494,0.8281271457672119,0.3209811,1.0664042026076788,510.48080362236834,0.012389343173309092,-0.0030849288284775954,6.884396717332481,522.7362553526729,7.1647090635918255e-09,0.27113858,1.206820706190585,378.53903303391667,0.004006956667532119,0.05768552534490187,17.007360722615047,383.2304733858372,2.933101358745963e-10,350.86803064267497,8.434962917864377e-09,31.93428619636977,0.25389322857837393,0.8276457190513611,0.31697395,1.0698679158347357,9090.465256804657,0.002703500778726691,-0.0065247734850486586,20.040628682766066,9364.042201349916,6.834701318342652e-12,0.26789516,1.2255944685115734,6830.670090520102,0.0005631259204116626,0.04069505064940617,26.971384574751255,7008.688278756118,2.3390956694212462e-14,8625.0,0.6549028595967076,352.60077208941914,8.476618493673785e-09,31.934312891863396,0.2476052825885109,0.8282948136329651,0.3160278,1.0727221476953497,5030.200618604592,0.0034517978862686123,-0.006549328562163633,16.683062819111594,5176.769534569153,1.5145966964417865e-11,0.26657894,1.2300981056265712,3763.2331751600746,0.00018236558755659572,0.047221772272472186,45.69640046151715,3853.815841070284,6.113489251664647e-14,0.46058690066300856,1.093413786652108,520.8983985585953,0.13854317973040503,0.19397258526577613,7.976309678584347,21.005036889947554,0.0014683818817138672,0.10410447905114895,3.263462346759844,153.15865436149832,0.0945520707298011,0.13733115992190473,24.159160421268286,1.4112058024146086,0.000580519437789917,16.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6585931654511057
010020,cluster_3_128_32_3_64,3,128,32,3,64,21.0,36.0,0.647499526805505,0.566373737356518,,221.41476490871966,368.5896830913449,376.03458628206926,9.039973762539612e-09,26.40565360987587,0.2661845013287688,0.8247612714767456,0.33293453,0.9966673916373053,492.3962843128318,0.012420149261542144,0.1735108846422151,26.1984063804274,495.64939328009507,8.34066170761264e-09,0.28987363,1.059554262534078,409.3328362476816,0.0038280161291845156,0.18037778176858602,293.3991808488075,467.44146308041246,2.375214155681885e-11,365.97096517263367,8.798041573043629e-09,26.121322001307465,0.2780577957907846,0.8265113234519958,0.30332872,1.0345032220145853,8122.539616009973,0.004569599959854441,0.21394683800410705,55.97502940433234,8039.834075499808,4.301477898592843e-12,0.27602804,1.0843213652143253,7199.350705933888,0.0006225628714143641,0.22377720523868402,205.0875184390504,7697.9553361702765,3.4853180386409886e-13,8625.0,0.566373737356518,367.3770680763134,8.831844669408708e-09,26.109938954892367,0.2687553466990225,0.8268871903419495,0.30635116,1.0305970755281033,4569.100649339249,0.0042764645662863405,0.21030312121176156,38.09445495171198,4527.978244706597,4.99382659325082e-12,0.27933994,1.0758081971992235,4058.8644445060177,0.0007233587335659432,0.22242751130381147,137.82529622949582,4343.197921432618,8.13869990136389e-13,0.4177713970675836,1.2863200651859288,447.35374011116045,0.12262094878636748,0.2514544564719082,3.8188270982828585,8.0936428818084,0.008661794662475585,0.05801779004045884,2.1627384256938593,144.21649369930395,0.13660409508582008,0.17377045129124735,0.5893461559326526,103.66582258781196,0.13005437850952148,32.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6569149402463451
010020,cluster_3_128_32_3_128,3,128,32,3,128,10.0,25.0,0.664076051612903,0.6587617786608561,,384.0609779042646,401.64300814541906,382.25929527238515,9.189617460233127e-09,44.513800160219056,0.2585214686308496,0.8188445568084717,0.2898518,1.0592588493010382,449.7037286225509,0.01268051921162134,0.19819426041755697,23.86367585814143,446.97140608251755,4.712680592264163e-11,0.28898475,1.0477806679040873,420.7511433825397,0.0014223569450520872,0.18824284175919373,24.439912623124922,420.45165269362616,2.6472160769924363e-11,374.59455556317795,9.005355032266053e-09,43.6784950130242,0.26596131007428114,0.8209222555160522,0.28908753,1.060152664409592,8099.95426572856,0.00498754920129535,0.20698364245874312,44.487497287774566,8124.227099673509,3.482448215739913e-12,0.28442922,1.0808607934118781,7577.627289420388,0.0003467472525989507,0.19756104317859988,115.74492824910097,7656.3334074252,4.02918029622407e-14,8625.0,0.6587617786608561,373.9738382550668,8.990432819299532e-09,43.68065595543903,0.2571001938731977,0.8201748728752136,0.28913906,1.0617327672608672,4506.887674521543,0.004848444156213646,0.19936857652184561,46.33759301708387,4504.460163425647,7.734322420612562e-12,0.2834308,1.0831648813962236,4201.836580467359,0.0003421729223144998,0.19240158605636398,61.339059504831674,4223.129358407944,1.2558346407277737e-13,0.4221109051589486,1.209952302622135,420.37159704827997,0.1316260948629651,0.19210438973886562,17.94311212315476,1.8820156393195235,0.0012405812740325928,0.06601303549556801,2.9024678632571614,141.04832499942168,0.1014200386899021,0.23247011514288304,27.6527560902984,24.405465482671804,0.0005106961727142334,32.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6544309323793444
010020,cluster_3_128_64_4_64,3,128,64,4,64,1.0,1.0,0.6457181216590108,0.650126981476204,,221.7761707148276,,353.3404866701482,8.494401433449816e-09,87.11752669421712,0.29031685053067746,0.8292595148086548,0.313406,1.0986102077349915,463.6435476795549,0.011553815315907118,0.05006678575039791,34.811457016934504,465.134519134369,2.1724815473204447e-08,0.2934528,1.139031068880686,453.23746187498443,0.004178218137633047,0.0880989759108116,138.66512446585804,462.7030268453811,7.73284792743645e-10,344.7048085110247,8.286797380982008e-09,86.18915103880828,0.27473387584007614,0.8324407339096069,0.292132,1.1198814429855948,7989.592258089337,0.004468775876351114,0.06638918928614151,26.25788596558893,7932.114238845985,4.25531355978844e-12,0.27594778,1.1611446972793724,7934.517678744548,0.0008595993475988586,0.10564813238603395,184.0998224543205,8013.786044325888,1.2499469842311917e-13,8625.0,0.650126981476204,344.27114413850205,8.27637197147882e-09,85.6116425073596,0.28348775665344766,0.8321263790130615,0.29581276,1.1150315612857136,4494.402175786783,0.004717680994915953,0.0674494662339983,26.001058363392165,4460.142321699001,4.25531355978844e-12,0.27908298,1.1586897365768691,4463.709335187921,0.0006897106328493166,0.11067979699773889,111.69972388020454,4518.9035273807,1.6812133477026812e-13,0.4629089952309466,1.1056928522990883,463.9398316949409,0.16149140208015958,0.11432575362357866,7.984657802052166,1.115655099136601,0.0039027392864227294,0.10179618816012852,2.870229836828655,164.196129893346,0.088546791779931,0.12202532408875481,197.23278905928896,0.44800932297707924,8.748054504394532e-05,64.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6511873982563218
010020,cluster_3_128_16_3_32,3,128,16,3,32,1.0,16.0,0.6595474803212167,0.6524330968654727,,439.20440699049266,562.4301218080127,518.958750347964,1.2475909552284824e-08,32.616885981996255,0.21048930759820011,0.7703714370727539,0.2828338,1.0352068268409953,574.5578800027686,0.02257866107771034,0.5326915107310963,0.5188228870767247,574.5578800027686,0.00033714456495469186,0.34947485,1.010143961353335,543.7304896289718,0.002004212015964831,0.44012214945453687,12.761332574050874,543.7304896289718,2.6331948202228144e-09,525.9476260350756,1.2643924025277337e-08,32.12676174384503,0.2060350686587453,0.7660842537879944,0.29114228,1.0430934011326254,9723.57094939638,0.007331062096481143,0.5329404793792516,0.5518852547576887,9723.57094939638,3.7947937627784924e-05,0.3527453,1.0538968949432268,9644.253958668682,0.000873337564585319,0.4046958702002513,10.774065845559582,9674.092678739253,2.4253995929073635e-13,8625.0,0.6524330968654727,525.8876437174479,1.2642482034042084e-08,32.22596245453323,0.21790831339707642,0.7670738697052002,0.2895609,1.0431375690255147,5427.210370550441,0.007609190834407752,0.5367334056689744,0.5421200254531369,5427.210370550441,4.534023435669911e-05,0.35220957,1.0556200875234012,5338.27720653281,0.0009668422595983308,0.40839436624846764,10.883841281949435,5354.549757994922,1.151632142098567e-12,0.36369935252762003,1.3907406623352105,459.9293904849022,0.1369412659740297,0.5678136690100493,0.582875289222531,3441.1246851764076,0.32553761556553473,0.014669663590613238,3.902768941553093,148.33106981303186,0.06157442214113093,0.35957383922480507,366.8196360183403,10.624482733743118,3.834545612335205e-05,16.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6504190189642719
010020,cluster_3_128_32_3_32,3,128,32,3,32,2.0,17.0,0.6587062149347603,0.6666811512456945,,267.73116182689824,487.37151847397985,428.20741903187917,1.0294222856589339e-08,63.717950557916495,0.2595595940825706,0.8019404411315918,0.28100368,1.1244264377141118,440.311755915978,0.016412237532299395,0.3194325928243003,1.0922707328309276,440.311755915978,0.00030097003164091066,0.28661978,1.081170944629525,440.50183866533433,0.004891581476978644,0.07207121177494341,171.1104811551212,527.0757348102698,8.897824640238491e-12,418.4798536064211,1.0060369537167371e-08,62.73810025680164,0.24904317686778338,0.8007915019989014,0.30204806,1.0735256844145236,8675.846385769086,0.009416378152380193,0.342048116739148,1.0607099745074837,8675.846385769086,4.7190823959022946e-05,0.30891883,1.0309034820375373,8541.85323378158,0.0012864494392362375,0.09938843011448652,68.45194464313978,10464.650645020434,3.785155853532277e-14,8625.0,0.6666811512456945,421.42996531787816,1.013129102535231e-08,62.87409133513077,0.2555692359903168,0.800499439239502,0.3014731,1.0745129124568307,4824.187722398872,0.011635206256314777,0.3409015354623844,1.0645964695827377,4824.187722398872,4.7190823959022946e-05,0.30734128,1.0326653921899738,4742.525825964763,0.0018849466835186184,0.09483168564739766,46.699740472304505,5735.694784948617,1.242341259393869e-12,0.4150526425368201,1.1551948084229604,412.4771218746471,0.11771495430061474,0.4187229264804838,1.3003569542412903,385.7399713559123,0.10210827350037499,0.050312333083619834,3.0979258429706378,139.366091923165,0.08489926385786674,0.20548390992084137,10.677640303776835,2.0102286832612366,0.0009396535158157349,32.0,0.0,0.0,0,,,,,,,0.001,15.0,30.0,100.0,0.6495402548611976
